casual_lag1,casual_lag24,casual_roll24,casual_roll3,cnt_lag1,cnt_lag24,cnt_roll24,cnt_roll3,comfort,evening_rush,holiday,hr,hr_cos,hr_sin,hum,is_weekend,midday_rest,mnth,mnth_cos,registered_lag1,registered_lag24,registered_roll24,registered_roll3,season,temp,temp_hum_interaction,time_period,weathersit,weekday,weekday_sin,workingday,workingday_evening_rush,workingday_morning_rush,yr
67.0,95.0,64.58333333333333,76.66666666666667,223.0,275.0,195.625,243.66666666666663,0.1122,0,0,20,0.5000000000000001,-0.8660254037844386,0.83,1,0,6,-1.0,156.0,180.0,131.04166666666666,167.0,2,0.66,0.5478,Evening,1,0,0.0,0,0,0,0
62.0,76.0,63.208333333333336,66.0,206.0,220.0,192.75,228.33333333333331,0.1122,0,0,21,0.7071067811865474,-0.7071067811865477,0.83,1,0,6,-1.0,144.0,144.0,129.54166666666666,162.33333333333334,2,0.66,0.5478,Evening,1,0,0.0,0,0,0,0
39.0,53.0,61.66666666666666,56.0,140.0,190.0,189.41666666666663,189.66666666666663,0.1088,0,0,22,0.8660254037844384,-0.5000000000000004,0.83,1,0,6,-1.0,101.0,137.0,127.75,133.66666666666666,2,0.64,0.5312,Late Night,1,0,0.0,0,0,0,0
31.0,24.0,60.75,44.0,128.0,131.0,186.83333333333331,158.0,0.1407999999999999,0,0,23,0.965925826289068,-0.2588190451025215,0.78,1,0,6,-1.0,97.0,107.0,126.08333333333331,114.0,2,0.64,0.4992,Late Night,1,0,0.0,0,0,0,0
33.0,19.0,61.125,34.333333333333336,107.0,119.0,185.83333333333331,125.0,0.1407999999999999,0,0,0,1.0,0.0,0.78,0,0,6,-1.0,74.0,100.0,124.70833333333331,90.66666666666669,2,0.64,0.4992,Night,1,1,0.7818314824680298,1,0,0,0
8.0,19.0,60.66666666666666,24.0,28.0,93.0,182.04166666666663,87.66666666666667,0.1728,0,0,1,0.9659258262890684,0.2588190451025207,0.73,0,0,6,-1.0,20.0,74.0,121.375,63.66666666666666,2,0.64,0.4672,Night,1,1,0.7818314824680298,1,0,0,0
6.0,9.0,60.125,15.666666666666666,16.0,66.0,178.83333333333334,50.333333333333336,0.1674,0,0,2,0.8660254037844387,0.4999999999999999,0.73,0,0,6,-1.0,10.0,57.0,118.70833333333331,34.666666666666664,2,0.62,0.4526,Night,1,1,0.7818314824680298,1,0,0,0
2.0,8.0,59.833333333333336,5.333333333333333,10.0,28.0,176.5,18.0,0.24,0,0,3,0.7071067811865476,0.7071067811865475,0.6,0,0,6,-1.0,8.0,20.0,116.66666666666669,12.666666666666666,2,0.6,0.36,Night,1,1,0.7818314824680298,1,0,0,0
1.0,8.0,59.54166666666666,3.0,7.0,14.0,175.625,11.0,0.2016,0,0,4,0.5000000000000001,0.8660254037844386,0.64,0,0,6,-1.0,6.0,6.0,116.08333333333331,8.0,2,0.56,0.3584,Night,1,1,0.7818314824680298,1,0,0,0
1.0,5.0,59.25,1.3333333333333333,4.0,10.0,175.20833333333334,7.0,0.1944,0,0,5,0.2588190451025207,0.9659258262890684,0.64,0,0,6,-1.0,3.0,5.0,115.95833333333331,5.666666666666667,2,0.54,0.3456,Night,1,1,0.7818314824680298,1,0,0,0
2.0,5.0,59.125,1.3333333333333333,29.0,14.0,176.0,13.333333333333334,0.1944,0,0,6,6.123233995736766e-17,1.0,0.64,0,0,6,-1.0,27.0,9.0,116.875,12.0,2,0.54,0.3456,Morning,1,1,0.7818314824680298,1,0,0,0
7.0,7.0,59.208333333333336,3.333333333333333,105.0,34.0,179.79166666666666,46.0,0.2463999999999999,0,0,7,-0.2588190451025206,0.9659258262890684,0.56,0,0,6,-1.0,98.0,27.0,120.58333333333331,42.66666666666666,2,0.56,0.3136,Morning,1,1,0.7818314824680298,1,0,1,0
26.0,28.0,60.0,11.666666666666666,328.0,92.0,192.04166666666663,154.0,0.2958,0,0,8,-0.4999999999999998,0.8660254037844387,0.49,0,0,6,-1.0,302.0,64.0,132.04166666666666,142.33333333333334,2,0.58,0.2841999999999999,Morning,1,1,0.7818314824680298,1,0,1,0
44.0,75.0,60.66666666666666,25.666666666666668,476.0,182.0,208.04166666666663,303.0,0.3348,0,0,9,-0.7071067811865475,0.7071067811865476,0.46,0,0,6,-1.0,432.0,107.0,147.375,277.3333333333333,2,0.62,0.2852,Morning,1,1,0.7818314824680298,1,0,1,0
35.0,120.0,59.0,35.0,224.0,311.0,209.79166666666663,342.6666666666667,0.3776,0,0,10,-0.8660254037844387,0.4999999999999999,0.41,0,0,6,-1.0,189.0,191.0,150.79166666666666,307.6666666666667,2,0.64,0.2623999999999999,Morning,1,1,0.7818314824680298,1,0,0,0
38.0,131.0,55.583333333333336,39.0,118.0,367.0,201.75,272.6666666666667,0.3894000000000001,0,0,11,-0.9659258262890682,0.258819045102521,0.41,0,0,6,-1.0,80.0,236.0,146.16666666666666,233.66666666666663,2,0.66,0.2706,Morning,1,1,0.7818314824680298,1,0,0,0
53.0,176.0,52.333333333333336,42.0,159.0,420.0,193.08333333333331,167.0,0.3894000000000001,0,0,12,-1.0,1.2246467991473532e-16,0.41,0,1,6,-1.0,106.0,244.0,140.75,125.0,2,0.66,0.2706,Afternoon,1,1,0.7818314824680298,1,0,0,0
35.0,109.0,46.458333333333336,42.0,196.0,373.0,183.75,157.66666666666666,0.4409999999999999,0,0,13,-0.9659258262890684,-0.2588190451025208,0.37,0,1,6,-1.0,161.0,264.0,137.29166666666666,115.66666666666669,2,0.7,0.259,Afternoon,1,1,0.7818314824680298,1,0,0,0
53.0,96.0,44.125,47.0,227.0,315.0,177.66666666666666,194.0,0.4619999999999999,0,0,14,-0.8660254037844388,-0.4999999999999997,0.34,0,1,6,-1.0,174.0,219.0,133.54166666666666,147.0,2,0.7,0.238,Afternoon,1,1,0.7818314824680298,1,0,0,0
55.0,142.0,42.41666666666666,47.66666666666666,200.0,360.0,172.875,207.66666666666663,0.4409999999999999,0,0,15,-0.7071067811865479,-0.7071067811865471,0.37,0,0,6,-1.0,145.0,218.0,130.45833333333334,160.0,2,0.7,0.259,Afternoon,1,1,0.7818314824680298,1,0,0,0
58.0,115.0,38.91666666666666,55.333333333333336,185.0,350.0,165.58333333333334,204.0,0.4409999999999999,0,0,16,-0.5000000000000004,-0.8660254037844384,0.37,0,0,6,-1.0,127.0,235.0,126.66666666666669,148.66666666666666,2,0.7,0.259,Afternoon,1,1,0.7818314824680298,1,0,0,0
64.0,94.0,36.79166666666666,59.0,326.0,252.0,164.58333333333334,237.0,0.427,1,0,17,-0.2588190451025206,-0.9659258262890684,0.39,0,0,6,-1.0,262.0,158.0,127.79166666666669,178.0,2,0.7,0.2729999999999999,Evening,1,1,0.7818314824680298,1,1,0,0
72.0,69.0,35.875,64.66666666666667,601.0,256.0,179.125,370.6666666666667,0.4409999999999999,1,0,18,-1.8369701987210294e-16,-1.0,0.37,0,0,6,-1.0,529.0,187.0,143.25,306.0,2,0.7,0.259,Evening,1,1,0.7818314824680298,1,1,0,0
76.0,67.0,36.16666666666666,70.66666666666667,586.0,223.0,192.875,504.3333333333333,0.4026,1,0,19,0.2588190451025203,-0.9659258262890684,0.39,0,0,6,-1.0,510.0,156.0,156.70833333333334,433.6666666666667,2,0.66,0.2574,Evening,1,1,0.7818314824680298,1,1,0,0
75.0,62.0,36.5,74.33333333333333,423.0,206.0,201.20833333333331,536.6666666666666,0.3584,0,0,20,0.5000000000000001,-0.8660254037844386,0.44,0,0,6,-1.0,348.0,144.0,164.70833333333334,462.3333333333333,2,0.64,0.2816,Evening,1,1,0.7818314824680298,1,0,0,0
78.0,39.0,37.16666666666666,76.33333333333333,331.0,140.0,206.41666666666663,446.6666666666667,0.3776,0,0,21,0.7071067811865474,-0.7071067811865477,0.41,0,0,6,-1.0,253.0,101.0,169.25,370.3333333333333,2,0.64,0.2623999999999999,Evening,1,1,0.7818314824680298,1,0,0,0
40.0,31.0,37.208333333333336,64.33333333333333,218.0,128.0,209.66666666666663,324.0,0.3348,0,0,22,0.8660254037844384,-0.5000000000000004,0.46,0,0,6,-1.0,178.0,97.0,172.45833333333334,259.6666666666667,2,0.62,0.2852,Late Night,1,1,0.7818314824680298,1,0,0,0
20.0,33.0,36.75,46.0,134.0,107.0,209.91666666666663,227.66666666666663,0.3348,0,0,23,0.965925826289068,-0.2588190451025215,0.46,0,0,6,-1.0,114.0,74.0,173.16666666666666,181.66666666666663,2,0.62,0.2852,Late Night,1,1,0.7818314824680298,1,0,0,0
14.0,8.0,35.958333333333336,24.666666666666668,89.0,28.0,209.16666666666663,147.0,0.306,0,0,0,1.0,0.0,0.49,0,0,6,-1.0,75.0,20.0,173.20833333333334,122.33333333333331,2,0.6,0.294,Night,1,2,0.9749279121818236,1,0,0,0
13.0,6.0,36.16666666666666,15.666666666666666,31.0,16.0,209.29166666666663,84.66666666666667,0.306,0,0,1,0.9659258262890684,0.2588190451025207,0.49,0,0,6,-1.0,18.0,10.0,173.125,69.0,2,0.6,0.294,Night,1,2,0.9749279121818236,1,0,0,0
3.0,2.0,36.04166666666666,10.0,13.0,10.0,209.16666666666663,44.333333333333336,0.306,0,0,2,0.8660254037844387,0.4999999999999999,0.49,0,0,6,-1.0,10.0,8.0,173.125,34.333333333333336,2,0.6,0.294,Night,1,2,0.9749279121818236,1,0,0,0
2.0,1.0,36.04166666666666,6.0,10.0,7.0,209.16666666666663,18.0,0.2725999999999999,0,0,3,0.7071067811865476,0.7071067811865475,0.53,0,0,6,-1.0,8.0,6.0,173.125,12.0,2,0.58,0.3074,Night,1,2,0.9749279121818236,1,0,0,0
1.0,1.0,36.04166666666666,2.0,2.0,4.0,208.95833333333331,8.333333333333334,0.216,0,0,4,0.5000000000000001,0.8660254037844386,0.6,0,0,6,-1.0,1.0,3.0,172.91666666666666,6.333333333333333,2,0.54,0.324,Night,1,2,0.9749279121818236,1,0,0,0
0.0,2.0,36.0,1.0,3.0,29.0,208.91666666666663,5.0,0.2375999999999999,0,0,5,0.2588190451025207,0.9659258262890684,0.56,0,0,6,-1.0,3.0,27.0,172.91666666666666,4.0,2,0.54,0.3024,Night,1,2,0.9749279121818236,1,0,0,0
3.0,7.0,36.04166666666666,1.3333333333333333,26.0,105.0,208.79166666666663,10.333333333333334,0.2375999999999999,0,0,6,6.123233995736766e-17,1.0,0.56,0,0,6,-1.0,23.0,98.0,172.75,9.0,2,0.54,0.3024,Morning,1,2,0.9749279121818236,1,0,0,0
6.0,26.0,36.0,3.0,113.0,328.0,209.125,47.333333333333336,0.2688,0,0,7,-0.2588190451025206,0.9659258262890684,0.52,0,0,6,-1.0,107.0,302.0,173.125,44.333333333333336,2,0.56,0.2912,Morning,1,2,0.9749279121818236,1,0,1,0
19.0,44.0,35.708333333333336,9.333333333333334,365.0,476.0,210.66666666666663,168.0,0.2958,0,0,8,-0.4999999999999998,0.8660254037844387,0.49,0,0,6,-1.0,346.0,432.0,174.95833333333334,158.66666666666666,2,0.58,0.2841999999999999,Morning,1,2,0.9749279121818236,1,0,1,0
45.0,35.0,35.75,23.33333333333333,486.0,224.0,211.08333333333331,321.3333333333333,0.3348,0,0,9,-0.7071067811865475,0.7071067811865476,0.46,0,0,6,-1.0,441.0,189.0,175.33333333333334,298.0,2,0.62,0.2852,Morning,1,2,0.9749279121818236,1,0,1,0
19.0,38.0,35.083333333333336,27.666666666666668,193.0,118.0,209.79166666666663,348.0,0.3348,0,0,10,-0.8660254037844387,0.4999999999999999,0.46,0,0,6,-1.0,174.0,80.0,174.70833333333334,320.3333333333333,2,0.62,0.2852,Morning,1,2,0.9749279121818236,1,0,0,0
33.0,53.0,34.875,32.333333333333336,130.0,159.0,210.29166666666663,269.6666666666667,0.3776,0,0,11,-0.9659258262890682,0.258819045102521,0.41,0,0,6,-1.0,97.0,106.0,175.41666666666666,237.33333333333331,2,0.64,0.2623999999999999,Morning,1,2,0.9749279121818236,1,0,0,0
40.0,35.0,34.333333333333336,30.666666666666668,143.0,196.0,209.625,155.33333333333334,0.3776,0,0,12,-1.0,1.2246467991473532e-16,0.41,0,1,6,-1.0,103.0,161.0,175.29166666666666,124.66666666666669,2,0.64,0.2623999999999999,Afternoon,1,2,0.9749279121818236,1,0,0,0
30.0,53.0,34.125,34.333333333333336,169.0,227.0,208.5,147.33333333333334,0.3584,0,0,13,-0.9659258262890684,-0.2588190451025208,0.44,0,1,6,-1.0,139.0,174.0,174.375,113.0,2,0.64,0.2816,Afternoon,1,2,0.9749279121818236,1,0,0,0
33.0,55.0,33.291666666666664,34.333333333333336,209.0,200.0,207.75,173.66666666666666,0.3392,0,0,14,-0.8660254037844388,-0.4999999999999997,0.47,0,1,6,-1.0,176.0,145.0,174.45833333333334,139.33333333333334,2,0.64,0.3008,Afternoon,2,2,0.9749279121818236,1,0,0,0
41.0,58.0,32.708333333333336,34.666666666666664,159.0,185.0,206.04166666666663,179.0,0.3392,0,0,15,-0.7071067811865479,-0.7071067811865471,0.47,0,0,6,-1.0,118.0,127.0,173.33333333333334,144.33333333333334,2,0.64,0.3008,Afternoon,1,2,0.9749279121818236,1,0,0,0
42.0,64.0,32.041666666666664,38.66666666666666,178.0,326.0,205.75,182.0,0.4012,0,0,16,-0.5000000000000004,-0.8660254037844384,0.41,0,0,6,-1.0,136.0,262.0,173.70833333333334,143.33333333333334,2,0.68,0.2788,Afternoon,1,2,0.9749279121818236,1,0,0,0
51.0,72.0,31.5,44.66666666666666,330.0,601.0,205.91666666666663,222.33333333333331,0.32,1,0,17,-0.2588190451025206,-0.9659258262890684,0.5,0,0,6,-1.0,279.0,529.0,174.41666666666666,177.66666666666666,2,0.64,0.32,Evening,3,2,0.9749279121818236,1,1,0,0
85.0,76.0,32.041666666666664,59.333333333333336,569.0,586.0,204.58333333333331,359.0,0.3038,1,0,18,-1.8369701987210294e-16,-1.0,0.51,0,0,6,-1.0,484.0,510.0,172.54166666666666,299.6666666666667,2,0.62,0.3162,Evening,1,2,0.9749279121818236,1,1,0,0
65.0,75.0,31.58333333333333,67.0,538.0,423.0,202.58333333333331,479.0,0.32,1,0,19,0.2588190451025203,-0.9659258262890684,0.5,0,0,6,-1.0,473.0,348.0,171.0,412.0,2,0.64,0.32,Evening,1,2,0.9749279121818236,1,1,0,0
51.0,78.0,30.58333333333333,67.0,386.0,331.0,201.04166666666663,497.6666666666667,0.2639999999999999,0,0,20,0.5000000000000001,-0.8660254037844386,0.56,0,0,6,-1.0,335.0,253.0,170.45833333333334,430.6666666666667,2,0.6,0.336,Evening,1,2,0.9749279121818236,1,0,0,0
60.0,40.0,29.83333333333333,58.66666666666666,297.0,218.0,199.625,407.0,0.2639999999999999,0,0,21,0.7071067811865474,-0.7071067811865477,0.56,0,0,6,-1.0,237.0,178.0,169.79166666666666,348.3333333333333,2,0.6,0.336,Evening,1,2,0.9749279121818236,1,0,0,0
37.0,20.0,29.70833333333333,49.333333333333336,243.0,134.0,200.66666666666663,308.6666666666667,0.2319999999999999,0,0,22,0.8660254037844384,-0.5000000000000004,0.6,0,0,6,-1.0,206.0,114.0,170.95833333333334,259.3333333333333,2,0.58,0.348,Late Night,1,2,0.9749279121818236,1,0,0,0
29.0,14.0,30.08333333333333,42.0,188.0,89.0,202.91666666666663,242.66666666666663,0.1792,0,0,23,0.965925826289068,-0.2588190451025215,0.68,0,0,6,-1.0,159.0,75.0,172.83333333333334,200.66666666666663,2,0.56,0.3808000000000001,Late Night,1,2,0.9749279121818236,1,0,0,0
19.0,13.0,30.291666666666668,28.33333333333333,110.0,31.0,203.79166666666663,180.33333333333331,0.2016,0,0,0,1.0,0.0,0.64,0,0,6,-1.0,91.0,18.0,173.5,152.0,2,0.56,0.3584,Night,1,3,0.4338837391175582,1,0,0,0
8.0,3.0,30.08333333333333,18.666666666666668,52.0,13.0,204.66666666666663,116.66666666666669,0.1944,0,0,1,0.9659258262890684,0.2588190451025207,0.64,0,0,6,-1.0,44.0,10.0,174.58333333333334,98.0,2,0.54,0.3456,Night,1,3,0.4338837391175582,1,0,0,0
0.0,2.0,29.95833333333333,9.0,14.0,10.0,204.70833333333331,58.66666666666666,0.1924,0,0,2,0.8660254037844387,0.4999999999999999,0.63,0,0,6,-1.0,14.0,8.0,174.75,49.66666666666666,2,0.52,0.3276,Night,1,3,0.4338837391175582,1,0,0,0
0.0,1.0,29.875,2.6666666666666665,9.0,2.0,204.66666666666663,25.0,0.1599999999999999,0,0,3,0.7071067811865476,0.7071067811865475,0.68,0,0,6,-1.0,9.0,1.0,174.79166666666666,22.33333333333333,2,0.5,0.34,Night,1,3,0.4338837391175582,1,0,0,0
0.0,0.0,29.83333333333333,0.0,1.0,3.0,204.625,8.0,0.185,0,0,4,0.5000000000000001,0.8660254037844386,0.63,0,0,6,-1.0,1.0,3.0,174.79166666666666,8.0,2,0.5,0.315,Night,1,3,0.4338837391175582,1,0,0,0
0.0,3.0,29.83333333333333,0.0,4.0,26.0,204.66666666666663,4.666666666666667,0.1583999999999999,0,0,5,0.2588190451025207,0.9659258262890684,0.67,0,0,6,-1.0,4.0,23.0,174.83333333333334,4.666666666666667,2,0.48,0.3216,Night,1,3,0.4338837391175582,1,0,0,0
1.0,6.0,29.75,0.3333333333333333,21.0,113.0,204.45833333333331,8.666666666666666,0.185,0,0,6,6.123233995736766e-17,1.0,0.63,0,0,6,-1.0,20.0,107.0,174.70833333333334,8.333333333333334,2,0.5,0.315,Morning,1,3,0.4338837391175582,1,0,0,0
11.0,19.0,29.95833333333333,4.0,121.0,365.0,204.79166666666663,48.66666666666666,0.216,0,0,7,-0.2588190451025206,0.9659258262890684,0.6,0,0,6,-1.0,110.0,346.0,174.83333333333334,44.66666666666666,2,0.54,0.324,Morning,1,3,0.4338837391175582,1,0,1,0
22.0,45.0,30.08333333333333,11.333333333333334,370.0,486.0,205.0,170.66666666666666,0.2725999999999999,0,0,8,-0.4999999999999998,0.8660254037844387,0.53,0,0,6,-1.0,348.0,441.0,174.91666666666666,159.33333333333334,2,0.58,0.3074,Morning,1,3,0.4338837391175582,1,0,1,0
53.0,19.0,30.416666666666668,28.666666666666668,498.0,193.0,205.5,329.6666666666667,0.306,0,0,9,-0.7071067811865475,0.7071067811865476,0.49,0,0,6,-1.0,445.0,174.0,175.08333333333334,301.0,2,0.6,0.294,Morning,1,3,0.4338837391175582,1,0,1,0
22.0,33.0,30.541666666666668,32.333333333333336,207.0,130.0,206.08333333333331,358.3333333333333,0.3392,0,0,10,-0.8660254037844387,0.4999999999999999,0.47,0,0,6,-1.0,185.0,97.0,175.54166666666666,326.0,2,0.64,0.3008,Morning,1,3,0.4338837391175582,1,0,0,0
27.0,40.0,30.291666666666668,34.0,135.0,143.0,206.29166666666663,280.0,0.4352,0,0,11,-0.9659258262890682,0.258819045102521,0.36,0,0,6,-1.0,108.0,103.0,176.0,246.0,2,0.68,0.2448,Morning,1,3,0.4338837391175582,1,0,0,0
49.0,30.0,30.666666666666668,32.666666666666664,164.0,169.0,207.16666666666663,168.66666666666666,0.4619999999999999,0,0,12,-1.0,1.2246467991473532e-16,0.34,0,1,6,-1.0,115.0,139.0,176.5,136.0,2,0.7,0.238,Afternoon,1,3,0.4338837391175582,1,0,0,0
33.0,33.0,30.791666666666668,36.333333333333336,211.0,209.0,208.91666666666663,170.0,0.5327999999999999,0,0,13,-0.9659258262890684,-0.2588190451025208,0.28,0,1,6,-1.0,178.0,176.0,178.125,133.66666666666666,2,0.74,0.2072,Afternoon,1,3,0.4338837391175582,1,0,0,0
43.0,41.0,31.20833333333333,41.66666666666666,189.0,159.0,208.08333333333331,188.0,0.5327999999999999,0,0,14,-0.8660254037844388,-0.4999999999999997,0.28,0,1,6,-1.0,146.0,118.0,176.875,146.33333333333334,2,0.74,0.2072,Afternoon,1,3,0.4338837391175582,1,0,0,0
50.0,42.0,31.58333333333333,42.0,178.0,178.0,208.875,192.66666666666663,0.5548,0,0,15,-0.7071067811865479,-0.7071067811865471,0.27,0,0,6,-1.0,128.0,136.0,177.29166666666666,150.66666666666666,2,0.76,0.2052,Afternoon,1,3,0.4338837391175582,1,0,0,0
33.0,51.0,31.20833333333333,42.0,164.0,330.0,208.29166666666663,177.0,0.5548,0,0,16,-0.5000000000000004,-0.8660254037844384,0.27,0,0,6,-1.0,131.0,279.0,177.08333333333334,135.0,2,0.76,0.2052,Afternoon,1,3,0.4338837391175582,1,0,0,0
47.0,85.0,31.041666666666668,43.333333333333336,312.0,569.0,207.54166666666663,218.0,0.5327999999999999,1,0,17,-0.2588190451025206,-0.9659258262890684,0.28,0,0,6,-1.0,265.0,484.0,176.5,174.66666666666666,2,0.74,0.2072,Evening,1,3,0.4338837391175582,1,1,0,0
83.0,65.0,30.95833333333333,54.333333333333336,638.0,538.0,210.41666666666663,371.3333333333333,0.4895999999999999,1,0,18,-1.8369701987210294e-16,-1.0,0.32,0,0,6,-1.0,555.0,473.0,179.45833333333334,317.0,2,0.72,0.2304,Evening,1,3,0.4338837391175582,1,1,0,0
80.0,51.0,31.58333333333333,70.0,607.0,386.0,213.29166666666663,519.0,0.4409999999999999,1,0,19,0.2588190451025203,-0.9659258262890684,0.37,0,0,6,-1.0,527.0,335.0,181.70833333333331,449.0,2,0.7,0.259,Evening,1,3,0.4338837391175582,1,1,0,0
54.0,60.0,31.70833333333333,72.33333333333333,416.0,297.0,214.54166666666663,553.6666666666666,0.3696,0,0,20,0.5000000000000001,-0.8660254037844386,0.44,0,0,6,-1.0,362.0,237.0,182.83333333333331,481.3333333333333,2,0.66,0.2904,Evening,1,3,0.4338837391175582,1,0,0,0
57.0,37.0,31.58333333333333,63.66666666666666,330.0,243.0,215.91666666666663,451.0,0.3392,0,0,21,0.7071067811865474,-0.7071067811865477,0.47,0,0,6,-1.0,273.0,206.0,184.33333333333331,387.3333333333333,2,0.64,0.3008,Evening,1,3,0.4338837391175582,1,0,0,0
48.0,29.0,32.041666666666664,53.0,257.0,188.0,216.5,334.3333333333333,0.31,0,0,22,0.8660254037844384,-0.5000000000000004,0.5,0,0,6,-1.0,209.0,159.0,184.45833333333331,281.3333333333333,2,0.62,0.31,Late Night,1,3,0.4338837391175582,1,0,0,0
31.0,19.0,32.125,45.333333333333336,175.0,110.0,215.95833333333331,254.0,0.2914,0,0,23,0.965925826289068,-0.2588190451025215,0.53,0,0,6,-1.0,144.0,91.0,183.83333333333331,208.66666666666663,2,0.62,0.3286,Late Night,1,3,0.4338837391175582,1,0,0,0
17.0,8.0,32.041666666666664,32.0,107.0,52.0,215.83333333333331,179.66666666666666,0.2639999999999999,0,0,0,1.0,0.0,0.56,0,0,6,-1.0,90.0,44.0,183.79166666666663,147.66666666666666,2,0.6,0.336,Night,1,4,-0.433883739117558,1,0,0,0
9.0,0.0,32.083333333333336,19.0,47.0,14.0,215.625,109.66666666666669,0.2319999999999999,0,0,1,0.9659258262890684,0.2588190451025207,0.6,0,0,6,-1.0,38.0,14.0,183.54166666666663,90.66666666666669,2,0.58,0.348,Night,1,4,-0.433883739117558,1,0,0,0
4.0,0.0,32.25,10.0,17.0,9.0,215.75,57.0,0.2639999999999999,0,0,2,0.8660254037844387,0.4999999999999999,0.56,0,0,6,-1.0,13.0,9.0,183.5,47.0,2,0.6,0.336,Night,1,4,-0.433883739117558,1,0,0,0
1.0,0.0,32.291666666666664,4.666666666666667,5.0,1.0,215.58333333333331,23.0,0.1512,0,0,3,0.7071067811865476,0.7071067811865475,0.73,0,0,6,-1.0,4.0,1.0,183.29166666666663,18.33333333333333,2,0.56,0.4088,Night,2,4,-0.433883739117558,1,0,0,0
0.0,0.0,32.291666666666664,1.6666666666666667,4.0,4.0,215.70833333333331,8.666666666666666,0.1792,0,0,4,0.5000000000000001,0.8660254037844386,0.68,0,0,6,-1.0,4.0,4.0,183.41666666666663,7.0,2,0.56,0.3808000000000001,Night,2,4,-0.433883739117558,1,0,0,0
0.0,1.0,32.291666666666664,0.3333333333333333,6.0,21.0,215.79166666666663,5.0,0.216,0,0,5,0.2588190451025207,0.9659258262890684,0.64,0,0,6,-1.0,6.0,20.0,183.5,4.666666666666667,2,0.6,0.384,Night,1,4,-0.433883739117558,1,0,0,0
7.0,11.0,32.541666666666664,2.333333333333333,25.0,121.0,215.95833333333331,11.666666666666666,0.1566,0,0,6,6.123233995736766e-17,1.0,0.73,0,0,6,-1.0,18.0,110.0,183.41666666666663,9.333333333333334,2,0.58,0.4233999999999999,Morning,3,4,-0.433883739117558,1,0,0,0
8.0,22.0,32.416666666666664,5.0,112.0,370.0,215.58333333333331,47.66666666666666,0.1231999999999999,0,0,7,-0.2588190451025206,0.9659258262890684,0.78,0,0,6,-1.0,104.0,348.0,183.16666666666663,42.66666666666666,2,0.56,0.4368000000000001,Morning,3,4,-0.433883739117558,1,0,1,0
16.0,53.0,32.166666666666664,10.333333333333334,188.0,498.0,208.0,108.33333333333331,0.186,0,0,8,-0.4999999999999998,0.8660254037844387,0.69,0,0,6,-1.0,172.0,445.0,175.83333333333334,98.0,2,0.6,0.414,Morning,2,4,-0.433883739117558,1,0,1,0
24.0,22.0,30.95833333333333,16.0,388.0,207.0,203.41666666666663,229.33333333333331,0.217,0,0,9,-0.7071067811865475,0.7071067811865476,0.65,0,0,6,-1.0,364.0,185.0,172.45833333333334,213.33333333333331,2,0.62,0.403,Morning,2,4,-0.433883739117558,1,0,1,0
29.0,27.0,31.25,23.0,261.0,135.0,205.66666666666663,279.0,0.2574,0,0,10,-0.8660254037844387,0.4999999999999999,0.61,0,0,6,-1.0,232.0,108.0,174.41666666666666,256.0,2,0.66,0.4026,Morning,2,4,-0.433883739117558,1,0,0,0
18.0,49.0,30.875,23.666666666666668,121.0,164.0,205.08333333333331,256.6666666666667,0.2652,0,0,11,-0.9659258262890682,0.258819045102521,0.61,0,0,6,-1.0,103.0,115.0,174.20833333333334,233.0,2,0.68,0.4148,Morning,2,4,-0.433883739117558,1,0,0,0
33.0,33.0,30.20833333333333,26.666666666666668,150.0,211.0,204.5,177.33333333333334,0.3311999999999999,0,0,12,-1.0,1.2246467991473532e-16,0.54,0,1,6,-1.0,117.0,178.0,174.29166666666666,150.66666666666666,2,0.72,0.3888,Afternoon,1,4,-0.433883739117558,1,0,0,0
41.0,43.0,30.541666666666668,30.666666666666668,206.0,189.0,204.29166666666663,159.0,0.3311999999999999,0,0,13,-0.9659258262890684,-0.2588190451025208,0.54,0,1,6,-1.0,165.0,146.0,173.75,128.33333333333334,2,0.72,0.3888,Afternoon,2,4,-0.433883739117558,1,0,0,0
37.0,50.0,30.291666666666668,37.0,151.0,178.0,202.70833333333331,169.0,0.3311999999999999,0,0,14,-0.8660254037844388,-0.4999999999999997,0.54,0,1,6,-1.0,114.0,128.0,172.41666666666666,132.0,2,0.72,0.3888,Afternoon,2,4,-0.433883739117558,1,0,0,0
39.0,33.0,29.83333333333333,39.0,153.0,164.0,201.66666666666663,170.0,0.2729999999999999,0,0,15,-0.7071067811865479,-0.7071067811865471,0.61,0,0,6,-1.0,114.0,131.0,171.83333333333334,131.0,2,0.7,0.427,Afternoon,2,4,-0.433883739117558,1,0,0,0
32.0,47.0,29.791666666666668,36.0,159.0,312.0,201.45833333333331,154.33333333333334,0.2046,0,0,16,-0.5000000000000004,-0.8660254037844384,0.69,0,0,6,-1.0,127.0,265.0,171.66666666666666,118.33333333333331,2,0.66,0.4553999999999999,Afternoon,3,4,-0.433883739117558,1,0,0,0
36.0,83.0,29.33333333333333,35.666666666666664,294.0,638.0,200.70833333333331,202.0,0.1407999999999999,1,0,17,-0.2588190451025206,-0.9659258262890684,0.78,0,0,6,-1.0,258.0,555.0,171.375,166.33333333333334,2,0.64,0.4992,Evening,2,4,-0.433883739117558,1,1,0,0
